SRC,DST,W
69,1013,0.0006020408163265307
69,1351,0.006746031746031746
69,1914,0.012925170068027209
69,1920,0.015476190476190475
69,1926,0.015151515151515154
69,2189,0.007034632034632035
70,441,0.007034632034632035
70,2184,0.011904761904761904
71,206,0.00992063492063492
71,1986,0.0006020408163265307
71,2691,0.00992063492063492
72,1103,0.00665266106442577
72,1358,0.006023242630385487
73,449,0.0006020408163265307
73,558,0.014455782312925169
73,797,0.006746031746031746
73,876,0.014285714285714284
73,1035,0.0006020408163265307
73,1136,0.006802721088435373
73,1189,0.023351648351648352
73,1214,0.006696428571428571
73,1358,0.03715937241948802
73,1723,0.006746031746031746
73,1745,0.014136904761904762
73,1751,0.006802721088435373
74,544,0.006746031746031746
74,586,0.006944444444444444
74,1042,0.020408163265306117
74,1118,0.025793650793650792
74,1416,0.006428571428571429
74,1517,0.007275132275132275
74,2052,0.015476190476190475
74,2155,0.013457556935817806
74,2419,0.0006020408163265307
75,84,0.01636904761904762
75,583,0.01700680272108843
75,2222,0.01700680272108843
75,2223,0.01700680272108843
75,2224,0.05208333333333333
75,2225,0.02806122448979592
76,88,0.006274131274131275
76,2018,0.0006020408163265307
76,2178,0.007440476190476191
77,659,0.00992063492063492
77,1803,0.008928571428571428
78,1219,0.0006020408163265307
78,1329,0.0006020408163265307
78,1418,0.0006020408163265307
79,603,0.0006020408163265307
79,2097,0.0006020408163265307
80,257,0.0006020408163265307
80,1117,0.0006020408163265307
80,2049,0.0006020408163265307
81,347,0.007936507936507936
81,423,0.017857142857142856
81,527,0.008928571428571428
81,2180,0.0006020408163265307
82,1138,0.0006020408163265307
82,1634,0.0006020408163265307
83,1520,0.0006020408163265307
83,2581,0.0006020408163265307
84,75,0.01636904761904762
84,284,0.026785714285714284
84,2223,0.03214285714285714
84,2224,0.038690476190476185
84,2226,0.01904761904761905
85,1065,0.0006020408163265307
85,2487,0.0006020408163265307
85,2488,0.0006020408163265307
86,429,0.0006020408163265307
86,1336,0.0071428571428571435
86,2034,0.006235827664399093
86,2295,0.0006020408163265307
87,42,0.0006020408163265307
87,842,0.0006020408163265307
87,2164,0.0006020408163265307
88,76,0.006274131274131275
88,130,0.006274131274131275
88,162,0.006257631257631257
88,300,0.006274131274131275
88,415,0.08293650793650792
88,498,0.0006020408163265307
88,696,0.0006020408163265307
88,737,0.012797619047619049
88,743,0.0006020408163265307
88,815,0.01282051282051282
88,841,0.0006020408163265307
88,851,0.012870012870012871
88,1174,0.027027027027027032
88,1288,0.006283068783068783
88,1309,0.057585825027685486
88,1394,0.0006020408163265307
88,1494,0.0006020408163265307
88,1527,0.006235827664399093
88,1658,0.0006020408163265307
88,1677,0.01978764478764479
88,1713,0.0006020408163265307
88,1732,0.0006020408163265307
88,1741,0.006265664160401002
88,1847,0.006274131274131275
88,1882,0.006257631257631257
88,1908,0.012797619047619049
88,2010,0.006265664160401002
88,2011,0.0006020408163265307
88,2012,0.0006020408163265307
88,2013,0.0006020408163265307
88,2014,0.006283068783068783
88,2015,0.006274131274131275
88,2016,0.006257631257631257
88,2017,0.012844611528822054
88,2178,0.026942355889724302
88,2394,0.006190476190476191
89,258,0.014455782312925169
89,884,0.0006020408163265307
89,1087,0.0006020408163265307
89,1094,0.014652014652014654
89,1157,0.006944444444444444
89,1401,0.014880952380952382
89,1530,0.0006020408163265307
89,1585,0.015476190476190475
89,1653,0.014880952380952382
89,2463,0.006944444444444444
90,155,0.02806122448979592
90,156,0.029761904761904764
90,817,0.015873015873015872
90,1358,0.012116089039165959
91,330,0.007653061224489796
91,1046,0.0006020408163265307
91,2001,0.013784461152882205
91,2122,0.006802721088435373
91,2123,0.040816326530612235
91,2380,0.017857142857142856
92,898,0.008928571428571428
92,1836,0.011904761904761904
93,550,0.0006020408163265307
93,950,0.0006020408163265307
93,1495,0.0006020408163265307
93,2151,0.0006020408163265307
94,195,0.0006020408163265307
94,586,0.0006020408163265307
94,675,0.0006020408163265307
94,733,0.0006020408163265307
94,934,0.0006020408163265307
94,1649,0.0006020408163265307
94,1966,0.0006020408163265307
94,2263,0.006944444444444444
94,2355,0.006944444444444444
94,2357,0.006802721088435373
94,2490,0.007034632034632035
95,334,0.006493506493506493
95,456,0.0205026455026455
95,693,0.006448412698412698
95,734,0.013095238095238096
95,736,0.013180272108843538
95,861,0.0006020408163265307
95,1303,0.0006020408163265307
95,1535,0.0006020408163265307
95,1580,0.02096273291925466
95,1602,0.013180272108843538
95,1628,0.006283068783068783
95,1838,0.006469979296066252
95,2054,0.02060439560439561
95,2074,0.013528138528138528
95,2181,0.01327838827838828
95,2182,0.006265664160401002
95,2183,0.0006020408163265307
95,2197,0.02096273291925466
95,2199,0.028388278388278388
95,2200,0.013605442176870746
95,2201,0.006493506493506493
96,2217,0.0006020408163265307
97,661,0.006696428571428571
97,1353,0.011904761904761904
98,1521,0.0006020408163265307
99,26,0.04365079365079365
99,122,0.029761904761904764
99,123,0.029761904761904764
99,2454,0.017857142857142856
99,2455,0.029761904761904764
99,2604,0.007653061224489796
100,1602,0.0006020408163265307
100,2056,0.0006020408163265307
101,281,0.0006020408163265307
101,1358,0.0006020408163265307
101,1589,0.0006020408163265307
102,109,0.0006020408163265307
102,1251,0.015476190476190475
102,1448,0.007034632034632035
102,1561,0.007440476190476191
102,1623,0.012664640324214792
102,1871,0.0006020408163265307
102,1878,0.007275132275132275
102,2256,0.007440476190476191
103,139,0.006944444444444444
103,306,0.01875
103,484,0.007034632034632035
103,608,0.007275132275132275
103,1775,0.01636904761904762
103,1790,0.0006020408163265307
104,401,0.007440476190476191
104,864,0.02083333333333333
104,1065,0.01636904761904762
104,2210,0.008928571428571428
105,59,0.006944444444444444
105,1721,0.0071428571428571435
105,2476,0.01636904761904762
105,2651,0.02083333333333333
106,2461,0.0006020408163265307
107,541,0.0006020408163265307
107,971,0.008928571428571428
107,1113,0.008928571428571428
107,1650,0.01904761904761905
108,1647,0.008333333333333333
108,2157,0.0006020408163265307
108,2209,0.008928571428571428
109,102,0.0006020408163265307
109,124,0.006292517006802721
109,133,0.006257631257631257
109,153,0.02741702741702742
109,176,0.0006020408163265307
109,236,0.019688644688644688
109,289,0.0006020408163265307
109,306,0.08100147275405008
109,318,0.012987012987012986
109,426,0.027210884353741496
109,459,0.006302521008403361
109,519,0.026862026862026864
109,563,0.02002164502164502
109,610,0.0006020408163265307
109,1045,0.006292517006802721
109,1337,0.012987012987012986
109,1346,0.012987012987012986
109,1624,0.019444444444444445
109,1661,0.0006020408163265307
109,1769,0.0006020408163265307
109,1772,0.01984126984126984
109,1779,0.012925170068027209
109,1785,0.006292517006802721
109,1787,0.019957983193277316
109,1789,0.006292517006802721
109,1805,0.012955182072829129
109,1998,0.006265664160401002
109,2045,0.07187780772686432
109,2092,0.0006020408163265307
109,2093,0.0006020408163265307
109,2094,0.0006020408163265307
109,2095,0.0006020408163265307
110,567,0.0071428571428571435
110,1161,0.0006020408163265307
110,1262,0.007275132275132275
110,1599,0.0006020408163265307
110,2279,0.0006020408163265307
111,758,0.029761904761904764
111,1169,0.01327838827838828
111,1358,0.01827731092436975
111,1762,0.01700680272108843
111,2492,0.01636904761904762
111,2643,0.0006020408163265307
112,306,0.01235684147076552
112,487,0.014652014652014654
112,1623,0.0006020408163265307
112,2080,0.015151515151515154
113,540,0.007936507936507936
113,747,0.008333333333333333
113,1884,0.0006020408163265307
114,610,0.007440476190476191
114,2288,0.008928571428571428
114,2506,0.0006020408163265307
115,973,0.0006020408163265307
116,1076,0.0006020408163265307
116,1501,0.0006020408163265307
117,259,0.011904761904761904
117,2537,0.011904761904761904
118,255,0.013690476190476192
118,388,0.0006020408163265307
118,446,0.0065476190476190495
118,454,0.006377551020408163
118,554,0.0006020408163265307
118,581,0.013528138528138528
118,842,0.0006020408163265307
118,1029,0.006578947368421052
118,1343,0.021103896103896104
118,1507,0.013528138528138528
118,1538,0.0006020408163265307
118,1616,0.00641025641025641
118,1690,0.006578947368421052
118,1851,0.0006020408163265307
118,2010,0.0006020408163265307
118,2030,0.0065476190476190495
118,2112,0.021258503401360544
118,2165,0.0065476190476190495
118,2166,0.006578947368421052
119,379,0.0071428571428571435
119,646,0.0006020408163265307
119,1537,0.0006020408163265307
119,1549,0.007653061224489796
119,1901,0.0071428571428571435
119,1959,0.007275132275132275
120,483,0.017857142857142856
120,514,0.0006020408163265307
120,816,0.026785714285714284
120,1842,0.014880952380952382
120,2405,0.026785714285714284
121,589,0.01636904761904762
121,802,0.0006020408163265307
121,980,0.007275132275132275
121,1158,0.023809523809523808
121,1910,0.0006020408163265307
121,2251,0.01700680272108843
121,2252,0.01700680272108843
122,26,0.03214285714285714
122,99,0.029761904761904764
122,2454,0.02083333333333333
122,2455,0.01904761904761905
123,26,0.017857142857142856
123,99,0.029761904761904764
123,2455,0.01904761904761905
123,2604,0.008333333333333333
124,109,0.006292517006802721
124,306,0.012351190476190477
124,1367,0.006868131868131869
124,1622,0.0006020408163265307
124,2478,0.0006020408163265307
125,458,0.0006020408163265307
125,2363,0.0006020408163265307
126,236,0.023351648351648352
126,306,0.01875
126,1551,0.007936507936507936
126,1623,0.0006020408163265307
126,2045,0.012925170068027209
126,2079,0.007653061224489796
127,2604,0.0006020408163265307
128,233,0.0006020408163265307
128,370,0.0006020408163265307
128,392,0.0006020408163265307
128,2270,0.0006020408163265307
129,441,0.0006020408163265307
129,701,0.0006020408163265307
130,88,0.006274131274131275
130,1982,0.0006020408163265307
130,2017,0.007936507936507936
131,834,0.0006020408163265307
131,2169,0.0006020408163265307
132,379,0.02806122448979592
132,479,0.0006020408163265307
132,904,0.015873015873015872
132,1022,0.007034632034632035
132,1959,0.01700680272108843
133,109,0.006257631257631257
133,399,0.0006020408163265307
133,452,0.007034632034632035
133,1623,0.019376899696048628
133,1670,0.0006020408163265307
133,1777,0.006944444444444444
133,1784,0.015151515151515154
133,2045,0.012844611528822054
133,2082,0.0006020408163265307
134,406,0.0006020408163265307
135,137,0.008333333333333333
135,2095,0.0006020408163265307
135,2144,0.007653061224489796
136,831,0.0006020408163265307
137,135,0.008333333333333333
137,2144,0.029761904761904764
137,2329,0.007440476190476191
137,2504,0.008333333333333333
138,236,0.006944444444444444
138,306,0.006103074141048825
138,1776,0.0006020408163265307
139,18,0.0006020408163265307
139,103,0.006944444444444444
139,306,0.01872822299651568
139,660,0.007440476190476191
139,910,0.015151515151515154
139,1623,0.01940993788819876
139,1780,0.0071428571428571435
139,2045,0.006265664160401002
140,582,0.0006020408163265307
140,623,0.0006020408163265307
141,740,0.008928571428571428
141,1002,0.017857142857142856
141,2034,0.006242740998838561
142,456,0.006868131868131869
142,525,0.02232142857142857
142,1628,0.0065476190476190495
142,2049,0.0006020408163265307
142,2181,0.007034632034632035
143,316,0.007034632034632035
143,598,0.006302521008403361
143,1701,0.0006020408163265307
144,145,0.01700680272108843
144,213,0.03571428571428571
144,1593,0.017857142857142856
144,2192,0.007936507936507936
145,144,0.01700680272108843
145,213,0.01700680272108843
145,537,0.01636904761904762
145,1165,0.017857142857142856
145,1593,0.04365079365079365
145,2622,0.0006020408163265307
146,897,0.007034632034632035
146,1468,0.0006020408163265307
146,1907,0.007034632034632035
146,1927,0.0006020408163265307
146,2059,0.0006020408163265307
147,1519,0.0006020408163265307
147,1976,0.0006020408163265307
148,378,0.008333333333333333
148,381,0.007936507936507936
148,602,0.008333333333333333
148,714,0.0006020408163265307
148,2518,0.0071428571428571435
149,1080,0.0006020408163265307
149,1416,0.0006020408163265307
149,1655,0.0006020408163265307
149,2025,0.0006020408163265307
150,310,0.0006020408163265307
150,914,0.0006020408163265307
150,1942,0.0006020408163265307
151,1986,0.0006020408163265307
151,2236,0.0006020408163265307
151,2238,0.0006020408163265307
151,2335,0.0006020408163265307
152,43,0.0006020408163265307
152,884,0.0006020408163265307
152,2238,0.006868131868131869
152,2240,0.007275132275132275
153,109,0.02741702741702742
153,236,0.023351648351648352
153,306,0.01875
153,459,0.01700680272108843
153,1623,0.006211180124223602
153,2045,0.019957983193277316
154,326,0.014880952380952382
154,364,0.013690476190476192
154,819,0.014455782312925169
154,1238,0.006944444444444444
154,1339,0.014880952380952382
154,1358,0.06339814032121724
154,1444,0.006802721088435373
154,1568,0.006802721088435373
154,1752,0.014880952380952382
154,1753,0.014880952380952382
154,1754,0.023809523809523808
154,2525,0.0006020408163265307
155,90,0.02806122448979592
155,156,0.05527210884353742
155,817,0.03571428571428572
155,1358,0.02450980392156863
155,1689,0.007653061224489796
155,1736,0.02806122448979592
155,1763,0.040816326530612235
156,90,0.029761904761904764
156,155,0.05527210884353742
156,817,0.025
156,1358,0.01827731092436975
156,1689,0.007936507936507936
156,1763,0.02806122448979592
157,598,0.006292517006802721
157,1701,0.006109022556390977
157,1870,0.01904761904761905
157,2493,0.0006020408163265307
158,14,0.007653061224489796
158,180,0.0006020408163265307
158,1701,0.0006020408163265307
158,2034,0.006235827664399093
159,180,0.0006020408163265307
159,2308,0.0006020408163265307
160,277,0.0071428571428571435
160,553,0.02435064935064935
160,743,0.015476190476190475
160,745,0.03571428571428572
160,1986,0.0255863539445629
160,2000,0.007275132275132275
160,2009,0.026785714285714284
161,842,0.0006020408163265307
161,2010,0.0006020408163265307
162,88,0.006257631257631257
162,323,0.0006020408163265307
162,1174,0.007275132275132275
162,1268,0.0006020408163265307
162,1667,0.0006020408163265307
163,47,0.0006020408163265307
164,210,0.0006020408163265307
164,211,0.0006020408163265307
165,598,0.012955182072829129
165,1473,0.03571428571428571
165,2706,0.01904761904761905
165,2707,0.03571428571428571
166,271,0.0006020408163265307
166,2617,0.0006020408163265307
167,168,0.008333333333333333
167,1056,0.008928571428571428
167,2437,0.008333333333333333
167,2482,0.008928571428571428
168,167,0.008333333333333333
168,2437,0.023809523809523808
168,2438,0.00992063492063492
169,1994,0.0006020408163265307
169,2706,0.0006020408163265307
170,1067,0.0006020408163265307
170,1358,0.0006020408163265307
171,775,0.0006020408163265307
171,790,0.007936507936507936
171,1548,0.00992063492063492
172,240,0.029761904761904764
172,512,0.029761904761904764
172,756,0.03463203463203463
172,1692,0.030075187969924814
172,2187,0.017857142857142856
173,687,0.022619047619047625
173,1033,0.008333333333333333
173,1358,0.0060224089635854345
173,1586,0.008333333333333333
174,629,0.0006020408163265307
174,1358,0.0060224089635854345
174,1742,0.00665266106442577
174,2334,0.0006020408163265307
175,41,0.01636904761904762
175,596,0.015476190476190475
175,955,0.007440476190476191
175,1914,0.02741702741702742
175,2135,0.0006020408163265307
175,2217,0.0006020408163265307
175,2388,0.007034632034632035
176,109,0.0006020408163265307
176,231,0.0006020408163265307
176,973,0.0006020408163265307
177,726,0.0006020408163265307
177,1639,0.008333333333333333
177,2679,0.017857142857142856
177,2682,0.008928571428571428
178,833,0.0006020408163265307
179,197,0.008928571428571428
179,231,0.0071428571428571435
179,1986,0.0006020408163265307
180,158,0.0006020408163265307
180,159,0.0006020408163265307
180,775,0.0006020408163265307
180,790,0.0006020408163265307
180,791,0.0006020408163265307
180,1020,0.0006020408163265307
180,1807,0.0006020408163265307
180,2004,0.0006020408163265307
180,2037,0.0006020408163265307
180,2076,0.0006020408163265307
181,1013,0.006283068783068783
181,1359,0.007653061224489796
181,1464,0.025793650793650792
181,1683,0.007936507936507936
182,183,0.00992063492063492
182,997,0.00992063492063492
183,182,0.00992063492063492
183,997,0.023809523809523808
183,1837,0.008333333333333333
184,520,0.0006020408163265307
185,297,0.0006020408163265307
185,2003,0.0006020408163265307
186,1228,0.017857142857142856
186,1319,0.0006020408163265307
186,1536,0.029761904761904764
186,1672,0.0006020408163265307
186,2580,0.01700680272108843
186,2702,0.007936507936507936
187,1208,0.0006020408163265307
188,1169,0.0006020408163265307
188,1727,0.0006020408163265307
189,564,0.008333333333333333
189,1072,0.006324404761904762
189,1262,0.029761904761904764
189,1509,0.008928571428571428
190,491,0.0006020408163265307
190,2135,0.0006020408163265307
191,382,0.0006020408163265307
191,608,0.0006020408163265307
191,1677,0.0006020408163265307
191,1791,0.0006020408163265307
191,1998,0.0006020408163265307
191,2385,0.0006020408163265307
192,2472,0.0006020408163265307
193,441,0.0006020408163265307
193,458,0.0006020408163265307
194,473,0.0006020408163265307
194,1050,0.006868131868131869
194,1451,0.008333333333333333
194,2564,0.01700680272108843
194,2646,0.0006020408163265307
195,94,0.0006020408163265307
195,2424,0.0006020408163265307
196,429,0.0006020408163265307
196,442,0.0006020408163265307
196,2122,0.0006020408163265307
197,179,0.008928571428571428
197,231,0.0071428571428571435
197,2412,0.0006020408163265307
198,1255,0.0006020408163265307
199,420,0.011904761904761904
199,1869,0.0071428571428571435
200,1439,0.011904761904761904
200,2676,0.011904761904761904
201,24,0.015151515151515154
201,297,0.0071428571428571435
201,570,0.007653061224489796
201,598,0.012870012870012871
201,1701,0.006103074141048825
201,1986,0.0006020408163265307
201,2430,0.007653061224489796
202,353,0.01904761904761905
202,1173,0.02083333333333333
202,1250,0.007653061224489796
202,1345,0.008928571428571428
203,854,0.0071428571428571435
203,857,0.007440476190476191
203,963,0.0006020408163265307
203,1115,0.0006020408163265307
203,1869,0.0006020408163265307
204,415,0.0006020408163265307
205,1701,0.006113256113256114
205,1869,0.0071428571428571435
206,71,0.00992063492063492
206,2691,0.011904761904761904
207,833,0.0006020408163265307
208,7,0.0006020408163265307
209,2681,0.0006020408163265307
210,55,0.0065476190476190495
210,164,0.0006020408163265307
210,1079,0.006944444444444444
210,1614,0.007034632034632035
210,1626,0.0006020408163265307
210,1671,0.006802721088435373
210,1905,0.0006020408163265307
210,1906,0.006868131868131869
210,1907,0.006696428571428571
210,2309,0.0006020408163265307
211,164,0.0006020408163265307
211,356,0.0006020408163265307
211,1394,0.0006020408163265307
211,1908,0.0006020408163265307
211,1909,0.0006020408163265307
212,1290,0.0006020408163265307
213,144,0.03571428571428571
213,145,0.01700680272108843
213,1593,0.017857142857142856
213,2192,0.007936507936507936
214,2194,0.0006020408163265307
215,1701,0.0006020408163265307
215,1986,0.0006020408163265307
215,2045,0.0006020408163265307
216,1542,0.0006020408163265307
216,1701,0.0006020408163265307
217,243,0.007936507936507936
217,2473,0.0006020408163265307
217,2474,0.00992063492063492
218,482,0.0006020408163265307
218,733,0.0006020408163265307
218,781,0.0006020408163265307
218,792,0.0006020408163265307
218,1020,0.0006020408163265307
218,1348,0.0006020408163265307
218,1382,0.0006020408163265307
218,2076,0.0006020408163265307
218,2091,0.0006020408163265307
218,2119,0.0006020408163265307
218,2594,0.0006020408163265307
219,507,0.006578947368421052
219,1413,0.013784461152882205
219,1542,0.006336405529953917
220,376,0.0006020408163265307
220,817,0.0006020408163265307
220,913,0.0006020408163265307
221,817,0.0006020408163265307
222,821,0.0006020408163265307
223,744,0.008333333333333333
223,1154,0.006944444444444444
223,1761,0.0006020408163265307
224,1810,0.0006020408163265307
224,2034,0.0006020408163265307
225,2255,0.0006020408163265307
226,1701,0.0006020408163265307
227,534,0.0006020408163265307
227,883,0.0006020408163265307
228,322,0.0006020408163265307
228,848,0.0006020408163265307
228,1358,0.0060219994430520726
228,1721,0.007034632034632035
228,1871,0.0006020408163265307
229,1053,0.008928571428571428
229,1405,0.01904761904761905
229,1894,0.014285714285714284
229,2118,0.008333333333333333
230,549,0.007653061224489796
230,577,0.0006020408163265307
230,1095,0.007275132275132275
230,1217,0.0006020408163265307
230,1810,0.012681159420289856
231,176,0.0006020408163265307
231,179,0.0071428571428571435
231,197,0.0071428571428571435
231,232,0.006944444444444444
231,387,0.0006020408163265307
231,551,0.0006020408163265307
231,1701,0.012351190476190477
231,1868,0.007034632034632035
231,2217,0.0006020408163265307
232,231,0.006944444444444444
232,869,0.01700680272108843
232,1701,0.01880952380952381
232,1864,0.017857142857142856
232,1986,0.0006020408163265307
233,128,0.0006020408163265307
234,610,0.0006020408163265307
234,2591,0.0006020408163265307
235,1701,0.0006020408163265307
236,109,0.019688644688644688
236,126,0.023351648351648352
236,138,0.006944444444444444
236,153,0.023351648351648352
236,306,0.06035262206148283
236,1072,0.006257631257631257
236,1572,0.006868131868131869
236,2045,0.034588159588159584
236,2046,0.014652014652014654
236,2078,0.006868131868131869
236,2079,0.006944444444444444
237,2539,0.0006020408163265307
238,1828,0.0006020408163265307
239,65,0.02161654135338346
239,619,0.006868131868131869
239,887,0.006696428571428571
239,910,0.00665266106442577
239,1069,0.0006020408163265307
239,1220,0.0006020408163265307
239,1274,0.0006020408163265307
